,Nama Stasiun,Elevasi,Jarak,latitude,longitude,T,pu_gpm,pu_station
226,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,30,203.86934336254768,174.27508068099854
227,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,31,204.94160183332718,175.1634955327844
228,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,32,205.97925300917998,176.02323666864183
229,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,33,206.98446148415712,176.8560975530716
230,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,34,207.95919488127964,177.66370845112849
231,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,35,208.90524705230632,178.44755565048274
232,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,36,209.8242579588612,179.20899793383728
233,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,37,210.71773078884723,179.9492807606539
234,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,38,211.58704675710302,180.66954853016998
235,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,39,212.4334779564337,181.37085522906096
236,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,40,213.25819855933133,182.05417371257494
237,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,41,214.06229461807635,182.72040382436154
238,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,42,214.846772668566,183.3703795251349
239,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,43,215.61256730894902,184.00487517191652
240,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,44,216.36054789626286,184.62461106650363
241,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,45,217.0915244814622,185.23025837290982
242,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,46,217.80625308448288,185.82244348799512
243,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,47,218.5054403954968,186.40175193666926
244,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,48,219.1897479756757,186.96873185241532
245,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,49,219.85979602007262,187.52389709500798
246,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,50,220.51616673628388,188.06773004988824
247,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,51,221.15940738503025,188.60068414742335
248,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,52,221.79003302246156,189.12318613503052
249,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,53,222.40852897862362,189.63563813069948
250,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,54,223.01535310197642,190.13841948267765
251,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,55,223.61093779597456,190.6318884568697
252,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,56,224.1956918704077,191.11638377075707
253,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,57,224.77000222735964,191.5922259902917
254,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,58,225.33423539920446,192.0597188041958
255,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,59,225.8887389539557,192.51915018835726
256,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,60,226.4338427814635,192.9707934715026
257,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,61,226.9698602723838,193.41490831202645
258,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,62,227.49708940046727,193.8517415947171
259,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,63,228.0158137175339,194.28152825513814
260,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,64,228.52630326944853,194.70449203855577
261,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,65,229.02881544051039,195.12084619955385
262,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,66,229.52359573286262,195.53079414781035
263,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,67,230.0108784868378,195.93453004493594
264,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,68,230.49088754752572,196.33223935675596
265,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,69,230.96383688231145,196.72409936496877
266,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,70,231.4299311536527,197.11027964171757
267,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,71,231.88936625092845,197.49094249025143
268,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,72,232.34232978482376,197.86624335454533
269,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,73,232.78900154737048,198.23633120046497
270,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,74,233.22955394047162,198.60134887081858
271,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,75,233.66415237545928,198.96143341640885
272,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,76,234.0929556460121,199.3167164050119
273,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,77,234.51611627652997,199.6673242100217
274,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,78,234.93378084788057,200.0133782803457
275,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,79,235.34609030226068,200.3549953929965
276,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,80,235.75318022875751,200.69228788969207
277,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,81,236.1551811310572,201.02536389866472
278,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,82,236.55221867862596,201.35432754277593
279,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,83,236.94441394256876,201.67927913493594
280,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,84,237.33188361728034,202.0003153617518
281,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,85,237.7147402288959,202.31752945623822
282,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,86,238.09309233148082,202.63101136036948
283,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,87,238.4670446918099,202.94084787817775
284,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,88,238.83669846352385,203.24712282004936
285,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,89,239.20215135139102,203.54991713882328
286,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,90,239.56349776633797,203.8493090582409
287,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,91,239.9208289718643,204.14537419425736
288,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,92,240.27423322241367,204.43818566968832
289,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,93,240.62379589422238,204.72781422262395
290,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,94,240.9695996091298,205.0143283090113
291,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,95,241.3117243518049,205.29779419978206
292,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,96,241.65024758080165,205.5782760728668
293,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,97,241.98524433382582,205.85583610041346
294,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,98,242.31678732757956,206.13053453151304
295,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,99,242.64494705250846,206.40242977070184
296,Stasiun Meteorologi Malikussaleh,9.639886,1.021287,5.15,96.95,100,242.96979186276155,206.67157845249739
297,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,2,93.68724853093813,117.48886496807762
298,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,3,108.2301397873141,145.5208629450206
299,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,4,117.53775415604463,163.46165769861062
300,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,5,124.42778366025215,176.74246202549062
301,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,6,129.90755510124967,187.30493816865828
302,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,7,134.45970790661698,196.0793927101406
303,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,8,138.3542287033278,203.58623554970984
304,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,9,141.75780190419982,210.1467574843968
305,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,10,144.78069273807827,215.9734991031
306,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,11,147.4996850475799,221.2144642987833
307,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,12,149.97041604013845,225.97689598887837
308,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,13,152.23450089219023,230.34100907158586
309,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,14,154.3238859074179,234.36838131053037
310,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,15,156.263632051301,238.10731870767785
311,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,16,158.07376302796501,241.5964177445424
312,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,17,159.770531734538,244.8670065230387
313,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,18,161.36731191926802,247.9448634717627
314,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,19,162.87524080310283,250.8514560244987
315,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,20,164.30369176933777,253.604851748207
316,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,21,165.6606283678078,256.22040070010297
317,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,22,166.95287370314446,258.7112546841751
318,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,23,168.1863183821131,261.08876807790006
319,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,24,169.3660831098268,263.36281124287524
320,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,25,170.49664731242754,265.54201845012255
321,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,26,171.5819519660917,267.6339860870629
322,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,27,172.62548260232833,269.6454326535108
323,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,28,173.6303369068386,271.5823290611495
324,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,29,174.59928022163507,273.45000561605997
325,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,30,175.53479145904475,275.2532405197782
326,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,31,176.43910134939267,276.996333593217
327,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,32,177.31422450917768,278.6831680893434
328,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,33,178.1619864905986,280.3172628322097
329,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,34,178.98404672653174,281.9018164443052
330,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,35,179.78191809650338,283.4397450607418
331,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,36,180.55698369382253,284.93371464856517
332,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,37,181.31051126103878,286.38616883167106
333,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,38,182.04366567236238,287.7993529511631
334,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,39,182.757519771829,289.17533495634433
335,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,40,183.45306382048722,290.51602361454445
336,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,41,184.1312137615031,291.823184442436
337,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,42,184.7928184763653,293.0984536926563
338,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,43,185.43866617647288,294.34335067384575
339,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,44,186.06949005087364,295.55928863688706
340,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,45,186.68597327168507,296.74758442305193
341,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,46,187.2887534429215,297.90946703929114
342,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,47,187.87842656538794,299.0460853007246
343,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,48,188.45555057947564,300.1585146595193
344,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,49,189.02064853866074,301.2477633219341
345,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,50,189.574211458964,302.3147777407655
346,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,51,190.11670088328373,303.36044755820143
347,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,52,190.6485511941715,304.38561006378677
348,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,53,191.17017170409474,305.39105422348854
349,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,54,191.6819485483949,306.3775243284464
350,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,55,192.1842464028766,307.3457233056945
351,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,56,192.67741004517146,308.2963157277516
352,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,57,193.16176577662426,309.2299305533629
353,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,58,193.63762271939174,310.1471636277094
354,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,59,194.1052740016708,311.048579966982
355,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,60,194.5649978424379,311.9347158492596
356,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,61,195.0170585457554,312.8060807310739
357,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,62,195.46170741354075,313.6631590068085
358,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,63,195.89918358469782,314.50641162615665
359,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,64,196.32971480762217,315.33627758315714
360,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,65,196.75351815233353,316.1531752888566
361,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,66,197.17080066780582,316.95750383833985
362,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,67,197.58175998948448,317.7496441817431
363,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,68,197.98658490144913,318.52996020784514
364,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,69,198.38545585722653,319.29879974795455
365,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,70,198.778545462853,320.0564955070319
366,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,71,199.16601892541973,320.80336592827825
367,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,72,199.54803447002132,321.53971599682035
368,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,73,199.92474372774018,322.26583798756553
369,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,74,200.29629209705098,322.98201216182343
370,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,75,200.66281908079526,323.68850741683747
371,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,76,201.02445860068877,324.3855818920105
372,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,77,201.38133929112993,325.0734835352323
373,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,78,201.7335847739245,325.7524506324218
374,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,79,202.08131391539615,326.42271230311843
375,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,80,202.42464106722036,327.0844889646985
376,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,81,202.76367629220124,327.73799276756915
377,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,82,203.0985255761103,328.3834280034961
378,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,83,203.42929102660213,329.02099148902136
379,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,84,203.75607106014837,329.65087292578573
380,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,85,204.07896057783842,330.2732552393917
381,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,86,204.39805113083983,330.88831489833507
382,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,87,204.71343107623554,331.49622221438716
383,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,88,205.0251857239021,332.09714162570845
384,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,89,205.3333974750429,332.691231963877
385,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,90,205.6381459529362,333.2786467059103
386,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,91,205.9395081264171,333.85953421228146
387,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,92,206.2375584265751,334.4340379518589
388,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,93,206.53236885710803,335.0022967146175
389,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,94,206.82400909873977,335.56444481290794
390,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,95,207.11254660808575,336.1206122720239
391,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,96,207.39804671131338,336.6709250107364
392,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,97,207.68057269292115,337.21550501241865
393,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,98,207.9601858799441,337.754470487356
394,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,99,208.2369457218611,338.2879360267696
395,Stasiun Meteorologi Sultan Iskandar Muda,202.7952,7.960882,5.45,95.45,100,208.51090986646375,338.8160127490575
396,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,2,110.5089625278404,127.18165259891396
397,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,3,125.85295769722192,144.02283717890407
398,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,4,135.6732876023674,154.80138518698573
399,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,5,142.94285852645075,162.7802840590421
400,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,6,148.72448647358385,169.12605400719718
401,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,7,153.52739735454225,174.39760863000296
402,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,8,157.63645017205454,178.90760203033602
403,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,9,161.22751125008605,182.84906067820035
404,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,10,164.41691984394205,186.34967562477692
405,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,11,167.28568948039845,189.49836528686973
406,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,12,169.89252217592855,192.35955952669718
407,Stasiun Geofisika Deli Serdang,35.9197,24.33054,3.45,98.55,13,172.2813255039959,194.98145019657665
